text,label
"موضوع: پیشنهاد برای {پروژه}

درود بی‌کران
شرکت نوین داده پردازش آسیا علاقه‌مند به همکاری در زمینه تامین محتوای تخصصی است.

با تشکر از توجه شما.

سپاسگزارم",partnership
"موضوع: عرضه محدود! عجله کنید!

با سلامم
آخرین شانس! اشتراک یک‌ساله نتفلیکس با قیمت ۲۹,۰۰۰ تومان باورنکردنی!

زود باش، تموم می‌شه!

با تقدیم احترام",spam
"موضوع: تخفیف ویژه!

با سلام
فوری! برای برنده شدن یک ساعت رولکس اصل کلیک کنید! t.me/EarnMoneyFastBot

دیگه منتظر چی هستید؟

ممنونم",spam
"موضوع: درخواست بررسی {مشکل}

سلام بر شما
سلام وقت شما بخیر، من از مشتریان شما هستم و متاسفانه از بسته‌بندی نامناسب دارم. خواهشمندم نتیجه را به من اطلاع دهید. لطفا رسیدگی کنید.

امیدوارم بتونید سریع کمک کنید.

ممنونم",customer_support
"موضوع: همکاری در {نام_پروژه}

سلام
با سلام، ما شرکت فناوری نوین پارس فعال در زمینه فناوری اطلاعات و ارتباطات هستیم و مایل به همکاری استراتژیک با شما در حوزه تحلیل و پردازش داده‌های مشتریان هستیم. خواهشمندم نتیجه را به من اطلاع دهید. منتظر تماس شما هستیم.

لطفا رزومه ما رو هم بررسی کنید.

با آرزوی موفقیت",partnership
"موضوع: ایراد در گوشی موبایل مدل X

سلام بر شما
احتراما به استحضار می‌رساند، گوشی موبایل مدل X که اخیرا تهیه کرده‌ام، خاموش می‌شه یهو دارد. روشن نمی‌شود و هیچ چراغی ندارد. آیا شامل گارانتی می‌شود؟

امیدوارم بتونید سریع کمک کنید.

با تشکر",customer_support
"موضوع: معرفی شرکت آریا پرداز پارس

سلام بر شما
با احترام، شرکت آریا پرداز پارس آماده عقد قرارداد همکاری مشترک در زمینه توسعه بازار مشترک می‌باشد. این مشکل برای من بسیار آزاردهنده است. رزومه شرکت به پیوست ارسال می‌گردد.

لطفاً در صورت تمایل، زمان مناسبی برای جلسه پیشنهاد دهید.

با سپاس",partnership
"موضوع: درخواست کاتالوگ کولر گازی اینورتر

سلام بر شما
سلام، درباره کولر گازی اینورتر سوال داشتم، قیمت نهایی با احتساب مالیات و هزینه ارسال چقدر است؟. لطفا راهنمایی کنید.

لطفا بگید کی موجود می‌شه.

ممنون از توجهتون",sales_inquiry
"موضوع: فوری! شما برنده شدید!

با درود
آخرین شانس! فیلترشکن پرسرعت بدون قطعی با قیمت ۱۱۹ هزار تومان استثنایی!

زود باش، تموم می‌شه!

با تقدیم احترام",spam
"موضوع: سوال درباره {موضوع}

درود
قیمت هدفون بی‌سیم چقدر است؟ آیا مدل جدیدتر یا مشابهی هم موجود دارید؟

لظفا بگید کی موجود می‌شه.

با تشکر",sales_inquiry
"موضوع: فوری! شما برنده شدید!

با درود
فوری! برای برنده شدن ۱ میلیارد تومان وجه نقد کلیک کنید! http://getyourprize.xyz/claim

فرصت را از دست ندهید!

ممنونم",spam
"موضوع: فقط امروز! اشتراک یک‌ساله نتفلیکس

با سلام
فقط امروز! اشتراک یک‌ساله نتفلیکس با قیمت استثنایی فقط ۹,۹۰۰ تومان تومان! همه دارن می‌خرن، تو چرا نه؟ عجله کنید! خرید فوری: [لینک]

این شانس یه بار تو عمره!

با تشکر",spam
"موضوع: سوال درباره {موضوع}

سلام وقتتون بخیر
سلام، موجودی اجاق گاز فردار چطوره؟ هزینه ارسال چقدره؟

در صورت امکان، لطفاً اطلاعات را به ایمیل من ارسال کنید.

با تشکر",sales_inquiry
"موضوع: عرضه محدود! عجله کنید!

با سلام
تبریک! شما برنده بیت‌کوین رایگان شدید! برای دریافت جایزه خود فورا با این شماره ویژه تماس بگیرید!

فقط برای تعداد محدودی در دسترس!

با تقدیم احترام",spam
"موضوع: تخفیف ویژه!

با درود
راز ثروتمند شدن فاش شد! با روش سیستم همکاری در فروش با پورسانت بالا می‌توانید هر ماه ۵۰ میلیون راحت درآمد کسب کنید! فورا با این شماره ویژه تماس بگیرید!

دیگه منتظر چی هستید؟

با تقدیم احترام",spam
"موضوع: درخواست بررسی {مشکل}

سلام
سلام وقت شما بخیر، من از مشتریان شما هستم و متاسفانه از کیفیت پایین محصول دریافتی دارم. لطفن بگید چیکار باید بکنم. لطفن رسیدگی کنید.

لطفن بگید چقدر طول می‌کشه.

تشکر",customer_support
"موضوع: سوال درباره {موضوع}

سلام بر شما
با سلام و احترام، قصد خرید پنکه دیجیتال را دارم. زمان تقریبی تحویل کالا چقدر است؟. لطفاً کاتالوگ محصول را ارسال نمایید.

در صورت امکان، لطفاًً اطلاعات را به ایمیل من ارسال کنید.

با احترام",sales_inquiry
"موضوع: سوال درباره هزینه نصب و راه‌اندازی

سلام بر شما
درود، لطفا شرایط خرید پلی‌استیشن 5 رو بگید. هزینه نصب و راه‌اندازی.

ممنون از همکاری شما.

با سپاس",sales_inquiry
"موضوع: شکایت از تلویزیون هوشمند 55 اینچ

با احترام
با سلام، تلویزیون هوشمند 55 اینچ من بعد از چند روز استفاده مرتبا قطع می‌شود پیدا کرده. می‌خوام تعویضش کنم.

ممنون می‌شم اگه زود جواب بدید.

با تقدیم احترام",customer_support
"موضوع: استعلام قیمت پنکه دیجیتال

درود بی‌کران
سلام، آیا پنکه دیجیتال در حال حاضر موجود است؟ امکان ارسال به شهر {شهر} وجود دارد؟ لطفا راهنمایی کنید.

ممنون از همکاری شما.

با احترام",sales_inquiry
"موضوع: همکاری در زمینه {زمینه}

سلامم بر شما
سلامم، یه پیشنهاد همکاری برای سامانه یکپارچه فروش آنلاین B2B داریم. خوشحال می‌شیم بتونیم باهاتون کار کنیم. می‌تونیم صحبت کنیم؟

امیدوارم بتونیم باهم پروژه خوبی داشته باشیم.

تشکر",partnership
"موضوع: تخفیف ویژه!

با احترام
فقط برای شما! دوره آموزش زبان با مدرک با ۶۰٪ شگفت‌انگیز!

زود باش، تموم می‌شه!

با آرزوی موفقیت",spam
"موضوع: شکایت از اجاق گاز فردار

با سلامم
با عرض سلامم، مرتبا قطع می‌شود در عملکرد اجاق گاز فردار مشاهده کردم. امیدوارم هرچه زودتر این مسئله حل شود. خواهشمندم پیگیری لازم را انجام دهید.

لطفاً در اسرع وقت پاسخ دهید.

مرسی",customer_support
"موضوع: درخواست بررسی خراب شده

سلام بر شما
با احترام، من از تبلت اندرویدی استفاده می‌کنم ولی خراب شده داره. این ایراد باعث اختلال در کار من شده است. لطفا بررسی کنید.

امیدوارم بتونید سریع کمک کنید.

ممنونم",customer_support
"موضوع: همکاری در سیستم هوشمند مدیریت ارتباط با مشتریان (CRM)

سلام وقتتون بخیر
سلام وقت بخیر، پیشنهاد همکاری در خصوص پروژه سیستم هوشمند مدیریت ارتباط با مشتریان (CRM) را خدمتتان ارائه می‌دهیم. شرایط پیشنهادی ما بسیار جذاب و رقابتی است. لطفا جهت مذاکره اعلام آمادگی فرمایید.

ممننون می‌شم اگه نظرتون رو بگید.

ممننون از توجهتون",partnership
